dt,atm_id,region,starting_cash_kwd,withdrawn_kwd,deposited_kwd,replenished_kwd,ending_cash_kwd,cashout_flag,notes
2020-02-27,ATM_0117,Kuwait City,34059.72,1107.27,17.18,0.0,32512.97,0,
2020-02-27,ATM_0165,Kuwait City,19763.76,977.37,14.24,0.0,19037.84,0,
2020-02-27,ATM_0171,Kuwait City,39468.46,984.39,5.0,0.0,38824.91,0,
2020-02-27,ATM_0216,Hawalli,50563.35,797.36,11.64,0.0,49965.79,0,
2020-02-27,ATM_0225,Farwaniya,44118.94,1022.61,20.65,0.0,43716.13,0,
2020-02-27,ATM_0230,Ahmadi,7309.77,1933.19,15.0,2080.0,7448.62,0,replenish
2020-02-27,ATM_0249,Ahmadi,5320.97,980.51,21.31,1040.0,5344.7,0,replenish
2020-02-28,ATM_0023,Kuwait City,9786.88,813.69,5.0,0.0,8973.95,0,
2020-02-28,ATM_0104,Farwaniya,20503.87,1478.55,23.49,0.0,19305.41,0,
2020-02-28,ATM_0117,Kuwait City,32512.97,1074.99,36.88,0.0,31198.68,0,
2020-02-28,ATM_0165,Kuwait City,19037.84,1178.88,190.28,0.0,18265.19,0,data_gap (estimated)
2020-02-28,ATM_0171,Kuwait City,38824.91,957.53,10.0,0.0,38292.02,0,
2020-02-28,ATM_0216,Hawalli,49965.79,857.04,8.27,0.0,48441.4,0,
2020-02-28,ATM_0225,Farwaniya,43716.13,1259.84,212.03,0.0,42173.87,0,data_gap (estimated)
2020-02-28,ATM_0230,Ahmadi,7448.62,1242.25,48.24,0.0,6223.79,0,
2020-02-28,ATM_0249,Ahmadi,5344.7,1340.85,134.59,0.0,4164.3,0,data_gap (estimated)
2020-02-29,ATM_0023,Kuwait City,8973.95,1020.38,14.0,0.0,7925.95,0,
2020-02-29,ATM_0104,Farwaniya,19305.41,906.84,20.0,0.0,18341.06,0,
2020-02-29,ATM_0117,Kuwait City,31198.68,1119.68,16.19,0.0,30387.79,0,
2020-02-29,ATM_0165,Kuwait City,18265.19,761.99,0.0,0.0,17449.71,0,
2020-02-29,ATM_0171,Kuwait City,38292.02,1009.4,26.7,0.0,36853.88,0,
2020-02-29,ATM_0216,Hawalli,48441.4,1125.07,98.38,0.0,46758.05,0,data_gap (estimated)
2020-02-29,ATM_0225,Farwaniya,42173.87,935.06,7.43,0.0,41354.98,0,
2020-02-29,ATM_0230,Ahmadi,6223.79,2012.01,216.48,3160.0,7548.49,0,replenish; data_gap (estimated)
2020-02-29,ATM_0249,Ahmadi,4164.3,1038.11,17.73,2260.0,5439.09,0,replenish
2020-03-01,ATM_0023,Kuwait City,7925.95,1565.7,283.44,0.0,6576.41,0,data_gap (estimated)
2020-03-01,ATM_0104,Farwaniya,18341.06,1118.98,21.25,0.0,17245.59,0,
2020-03-01,ATM_0117,Kuwait City,30387.79,1211.98,38.85,0.0,29224.0,0,
2020-03-01,ATM_0165,Kuwait City,17449.71,1091.7,143.35,0.0,16330.77,0,data_gap (estimated)
2020-03-01,ATM_0171,Kuwait City,36853.88,1354.12,16.8,0.0,35057.02,0,
2020-03-01,ATM_0216,Hawalli,46758.05,1193.6,164.35,0.0,45929.36,0,data_gap (estimated)
2020-03-01,ATM_0225,Farwaniya,41354.98,1040.53,10.13,0.0,40637.38,0,
2020-03-01,ATM_0230,Ahmadi,7548.49,1341.68,51.85,0.0,6208.48,0,
2020-03-01,ATM_0249,Ahmadi,5439.09,787.76,11.07,0.0,4597.71,0,
2020-03-02,ATM_0023,Kuwait City,6576.41,1062.61,16.49,0.0,5541.65,0,
2020-03-02,ATM_0104,Farwaniya,17245.59,1476.75,26.11,0.0,15745.55,0,
2020-03-02,ATM_0117,Kuwait City,29224.0,1127.16,14.53,0.0,28035.18,0,
2020-03-02,ATM_0165,Kuwait City,16330.77,789.01,5.0,0.0,15453.43,0,
2020-03-02,ATM_0171,Kuwait City,35057.02,1166.59,30.05,0.0,33544.22,0,
2020-03-02,ATM_0216,Hawalli,45929.36,1290.24,242.92,0.0,44582.58,0,data_gap (estimated)
2020-03-02,ATM_0225,Farwaniya,40637.38,727.64,5.0,0.0,40095.34,0,
2020-03-02,ATM_0230,Ahmadi,6208.48,1659.21,41.62,2960.0,7643.81,0,replenish
2020-03-02,ATM_0249,Ahmadi,4597.71,898.57,16.48,1570.0,5248.04,0,replenish
2020-03-03,ATM_0023,Kuwait City,5541.65,1135.98,24.16,1330.0,5736.15,0,replenish
2020-03-03,ATM_0104,Farwaniya,15745.55,1217.18,20.18,0.0,14480.8,0,
2020-03-03,ATM_0117,Kuwait City,28035.18,1305.11,32.57,0.0,26734.44,0,
2020-03-03,ATM_0165,Kuwait City,15453.43,780.8,15.23,0.0,14776.87,0,
2020-03-03,ATM_0171,Kuwait City,33544.22,928.57,17.47,0.0,32730.75,0,
2020-03-03,ATM_0216,Hawalli,44582.58,969.01,16.62,0.0,43365.79,0,
2020-03-03,ATM_0225,Farwaniya,40095.34,1154.1,17.74,0.0,39093.98,0,
2020-03-03,ATM_0230,Ahmadi,7643.81,1605.53,32.59,1500.0,7468.45,0,replenish
2020-03-03,ATM_0249,Ahmadi,5248.04,1103.8,0.0,0.0,4113.51,0,
2020-03-04,ATM_0023,Kuwait City,5736.15,1149.78,9.58,0.0,4640.1,0,
2020-03-04,ATM_0104,Farwaniya,14480.8,1108.8,24.47,0.0,13248.49,0,
2020-03-04,ATM_0117,Kuwait City,26734.44,1379.56,229.19,0.0,25951.48,0,data_gap (estimated)
2020-03-04,ATM_0165,Kuwait City,14776.87,881.82,0.0,0.0,13750.72,0,
2020-03-04,ATM_0171,Kuwait City,32730.75,1205.39,10.53,0.0,31533.39,0,
2020-03-04,ATM_0216,Hawalli,43365.79,991.78,0.0,0.0,42101.24,0,
2020-03-04,ATM_0225,Farwaniya,39093.98,1236.44,226.8,0.0,38592.27,0,data_gap (estimated)
2020-03-04,ATM_0230,Ahmadi,7468.45,1627.49,23.68,1760.0,7587.66,0,replenish
2020-03-04,ATM_0249,Ahmadi,4113.51,1133.02,17.48,2250.0,5169.59,0,replenish
2020-03-05,ATM_0023,Kuwait City,4640.1,1142.13,40.54,2220.0,5687.35,0,replenish
2020-03-05,ATM_0104,Farwaniya,13248.49,1272.75,26.91,0.0,11938.01,0,
2020-03-05,ATM_0117,Kuwait City,25951.48,1300.34,32.11,0.0,24925.68,0,
2020-03-05,ATM_0165,Kuwait City,13750.72,1041.02,0.0,0.0,12729.49,0,
2020-03-05,ATM_0171,Kuwait City,31533.39,1107.65,59.45,0.0,30390.64,0,data_gap (estimated)
2020-03-05,ATM_0216,Hawalli,42101.24,778.7,19.27,0.0,41714.57,0,
2020-03-05,ATM_0225,Farwaniya,38592.27,916.57,9.95,0.0,38235.16,0,
2020-03-05,ATM_0230,Ahmadi,7587.66,1501.88,33.1,0.0,6083.34,0,
2020-03-05,ATM_0249,Ahmadi,5169.59,852.66,27.63,0.0,4333.94,0,
2020-03-06,ATM_0023,Kuwait City,5687.35,1264.72,183.5,0.0,4661.01,0,data_gap (estimated)
2020-03-06,ATM_0049,Farwaniya,48282.49,807.93,5.52,0.0,47023.28,0,
2020-03-06,ATM_0104,Farwaniya,11938.01,1424.2,55.43,0.0,10425.18,0,
2020-03-06,ATM_0117,Kuwait City,24925.68,1119.72,14.54,0.0,23840.02,0,
2020-03-06,ATM_0165,Kuwait City,12729.49,975.73,5.0,0.0,11664.81,0,
2020-03-06,ATM_0171,Kuwait City,30390.64,568.06,10.0,0.0,30265.63,0,
2020-03-06,ATM_0216,Hawalli,41714.57,781.42,0.0,0.0,41249.92,0,
2020-03-06,ATM_0225,Farwaniya,38235.16,1411.58,16.52,0.0,36287.87,0,
2020-03-06,ATM_0230,Ahmadi,6083.34,1829.64,28.95,3450.0,7811.32,0,replenish
2020-03-06,ATM_0249,Ahmadi,4333.94,990.82,14.56,1900.0,5331.51,0,replenish
2020-03-07,ATM_0023,Kuwait City,4661.01,958.35,27.29,2060.0,5768.63,0,replenish
2020-03-07,ATM_0049,Farwaniya,47023.28,1232.63,7.61,0.0,45396.79,0,
2020-03-07,ATM_0104,Farwaniya,10425.18,998.51,19.95,0.0,9389.99,0,
2020-03-07,ATM_0117,Kuwait City,23840.02,1227.18,5.0,0.0,22621.02,0,
2020-03-07,ATM_0165,Kuwait City,11664.81,668.2,11.42,0.0,10981.08,0,
2020-03-07,ATM_0171,Kuwait City,30265.63,773.73,33.97,0.0,29412.06,0,
2020-03-07,ATM_0216,Hawalli,41249.92,863.2,0.0,0.0,40085.43,0,
2020-03-07,ATM_0225,Farwaniya,36287.87,1137.4,28.81,0.0,35450.02,0,
2020-03-07,ATM_0230,Ahmadi,7811.32,1198.75,36.6,0.0,6728.22,0,
2020-03-07,ATM_0249,Ahmadi,5331.51,890.43,5.49,0.0,4411.71,0,
2020-03-08,ATM_0023,Kuwait City,5768.63,933.1,23.08,0.0,4892.11,0,
2020-03-08,ATM_0049,Farwaniya,45396.79,944.81,16.56,0.0,44280.14,0,
2020-03-08,ATM_0104,Farwaniya,9389.99,1045.36,0.0,0.0,8321.86,0,
2020-03-08,ATM_0117,Kuwait City,22621.02,1334.51,14.3,0.0,21615.6,0,
2020-03-08,ATM_0165,Kuwait City,10981.08,660.97,12.81,0.0,10431.66,0,
2020-03-08,ATM_0171,Kuwait City,29412.06,1013.59,24.14,0.0,28553.95,0,
2020-03-08,ATM_0216,Hawalli,40085.43,540.72,0.0,0.0,39111.39,0,
2020-03-08,ATM_0225,Farwaniya,35450.02,1155.35,15.0,0.0,34820.49,0,
2020-03-08,ATM_0230,Ahmadi,6728.22,1634.44,28.1,2640.0,7682.68,0,replenish
2020-03-08,ATM_0249,Ahmadi,4411.71,727.58,31.91,1490.0,5236.82,0,replenish
2020-03-09,ATM_0023,Kuwait City,4892.11,1017.9,20.0,0.0,3861.2,0,
2020-03-09,ATM_0049,Farwaniya,44280.14,1121.02,16.71,0.0,43732.12,0,
2020-03-09,ATM_0104,Farwaniya,8321.86,1086.02,28.52,0.0,7285.68,0,
2020-03-09,ATM_0117,Kuwait City,21615.6,1506.78,25.88,0.0,20332.75,0,
2020-03-09,ATM_0165,Kuwait City,10431.66,737.12,27.21,0.0,9729.71,0,
2020-03-09,ATM_0171,Kuwait City,28553.95,745.65,0.0,0.0,28094.58,0,
2020-03-09,ATM_0216,Hawalli,39111.39,1054.12,15.03,0.0,37658.15,0,
2020-03-09,ATM_0225,Farwaniya,34820.49,693.53,5.21,0.0,34134.89,0,
2020-03-09,ATM_0230,Ahmadi,7682.68,1843.09,16.25,0.0,5908.51,0,
2020-03-09,ATM_0249,Ahmadi,5236.82,971.39,10.0,0.0,4327.61,0,
2020-03-10,ATM_0023,Kuwait City,3861.2,687.05,10.0,2520.0,5632.73,0,replenish
2020-03-10,ATM_0049,Farwaniya,43732.12,947.82,19.39,0.0,43094.51,0,
2020-03-10,ATM_0104,Farwaniya,7285.68,1474.63,20.92,0.0,5807.27,0,
2020-03-10,ATM_0117,Kuwait City,20332.75,1351.82,11.52,0.0,18896.12,0,
2020-03-10,ATM_0165,Kuwait City,9729.71,935.05,12.7,0.0,8843.6,0,
2020-03-10,ATM_0171,Kuwait City,28094.58,1077.52,190.69,0.0,27438.72,0,data_gap (estimated)
2020-03-10,ATM_0216,Hawalli,37658.15,820.02,10.43,0.0,37012.86,0,
2020-03-10,ATM_0225,Farwaniya,34134.89,1046.48,32.52,0.0,33053.72,0,
2020-03-10,ATM_0230,Ahmadi,5908.51,1274.11,28.19,3150.0,7757.06,0,replenish
2020-03-10,ATM_0249,Ahmadi,4327.61,1060.17,109.89,1800.0,5250.23,0,replenish; data_gap (estimated)
2020-03-11,ATM_0023,Kuwait City,5632.73,926.67,27.51,0.0,4669.54,0,
2020-03-11,ATM_0049,Farwaniya,43094.51,939.64,6.8,0.0,42225.14,0,
2020-03-11,ATM_0104,Farwaniya,5807.27,1266.53,20.71,1490.0,5961.05,0,replenish
2020-03-11,ATM_0117,Kuwait City,18896.12,1409.29,27.85,0.0,17444.64,0,
2020-03-11,ATM_0165,Kuwait City,8843.6,607.77,32.71,0.0,8201.62,0,
2020-03-11,ATM_0171,Kuwait City,27438.72,734.57,14.11,0.0,26635.96,0,
2020-03-11,ATM_0216,Hawalli,37012.86,971.1,0.0,0.0,36426.74,0,
2020-03-11,ATM_0225,Farwaniya,33053.72,1055.14,18.48,0.0,31913.85,0,
2020-03-11,ATM_0230,Ahmadi,7757.06,1419.59,49.97,0.0,6480.58,0,
2020-03-11,ATM_0249,Ahmadi,5250.23,1002.35,11.71,0.0,4290.03,0,
2020-03-12,ATM_0023,Kuwait City,4669.54,910.31,0.0,1910.0,5629.11,0,replenish
2020-03-12,ATM_0049,Farwaniya,42225.14,678.24,18.08,0.0,42142.18,0,
2020-03-12,ATM_0104,Farwaniya,5961.05,1146.44,11.44,1250.0,6127.96,0,replenish
2020-03-12,ATM_0117,Kuwait City,17444.64,886.1,5.0,0.0,16427.99,0,
2020-03-12,ATM_0165,Kuwait City,8201.62,728.21,15.0,0.0,7424.87,0,
2020-03-12,ATM_0171,Kuwait City,26635.96,806.45,11.39,0.0,26058.5,0,
2020-03-12,ATM_0216,Hawalli,36426.74,679.61,15.0,0.0,35932.85,0,
2020-03-12,ATM_0225,Farwaniya,31913.85,741.57,23.67,0.0,31466.74,0,
2020-03-12,ATM_0230,Ahmadi,6480.58,1178.7,11.02,2500.0,7703.63,0,replenish
2020-03-12,ATM_0249,Ahmadi,4290.03,1040.97,17.06,1930.0,5235.52,0,replenish
2020-03-13,ATM_0023,Kuwait City,5629.11,983.21,12.4,0.0,4618.8,0,
2020-03-13,ATM_0049,Farwaniya,42142.18,836.71,19.65,0.0,41377.87,0,
2020-03-13,ATM_0104,Farwaniya,6127.96,1328.23,18.5,0.0,4765.91,0,
2020-03-13,ATM_0117,Kuwait City,16427.99,933.65,10.47,0.0,15662.8,0,
2020-03-13,ATM_0165,Kuwait City,7424.87,881.63,5.21,0.0,6494.52,0,
2020-03-13,ATM_0171,Kuwait City,26058.5,679.26,0.0,0.0,25529.88,0,
2020-03-13,ATM_0216,Hawalli,35932.85,680.26,20.53,0.0,35647.41,0,
2020-03-13,ATM_0225,Farwaniya,31466.74,830.07,0.0,0.0,31066.21,0,
2020-03-13,ATM_0230,Ahmadi,7703.63,1791.43,42.19,0.0,5955.24,0,
2020-03-13,ATM_0249,Ahmadi,5235.52,956.63,5.0,0.0,4248.18,0,
2020-03-14,ATM_0023,Kuwait City,4618.8,898.79,6.73,1930.0,5679.18,0,replenish
2020-03-14,ATM_0049,Farwaniya,41377.87,1181.42,17.03,0.0,39909.49,0,
2020-03-14,ATM_0104,Farwaniya,4765.91,1163.7,37.95,2460.0,6012.05,0,replenish
2020-03-14,ATM_0117,Kuwait City,15662.8,1415.79,16.78,0.0,14206.94,0,
2020-03-14,ATM_0165,Kuwait City,6494.52,939.21,5.0,0.0,5519.05,0,
2020-03-14,ATM_0171,Kuwait City,25529.88,1206.42,15.34,0.0,24286.22,0,
2020-03-14,ATM_0216,Hawalli,35647.41,991.61,16.18,0.0,34381.09,0,
2020-03-14,ATM_0225,Farwaniya,31066.21,992.78,39.74,0.0,29870.92,0,
2020-03-14,ATM_0230,Ahmadi,5955.24,1267.33,21.02,3170.0,7877.11,0,replenish
2020-03-14,ATM_0249,Ahmadi,4248.18,747.53,0.0,1600.0,5043.05,0,replenish
2020-03-15,ATM_0023,Kuwait City,5679.18,920.2,15.2,0.0,4791.0,0,
2020-03-15,ATM_0049,Farwaniya,39909.49,954.0,8.36,0.0,39047.14,0,
2020-03-15,ATM_0104,Farwaniya,6012.05,1201.02,19.05,0.0,4761.59,0,
2020-03-15,ATM_0117,Kuwait City,14206.94,1178.91,22.61,0.0,13016.08,0,
2020-03-15,ATM_0165,Kuwait City,5519.05,612.63,6.37,0.0,4896.26,0,
2020-03-15,ATM_0171,Kuwait City,24286.22,901.86,19.65,0.0,23142.65,0,
2020-03-15,ATM_0216,Hawalli,34381.09,870.57,54.48,0.0,33965.39,0,data_gap (estimated)
2020-03-15,ATM_0225,Farwaniya,29870.92,662.62,13.96,0.0,29490.53,0,
2020-03-15,ATM_0230,Ahmadi,7877.11,1347.5,10.81,0.0,6618.66,0,
2020-03-15,ATM_0249,Ahmadi,5043.05,689.73,15.2,0.0,4383.17,0,
2020-03-16,ATM_0023,Kuwait City,4791.0,1253.58,20.04,2110.0,5735.91,0,replenish
2020-03-16,ATM_0049,Farwaniya,39047.14,894.91,16.77,0.0,38240.91,0,
2020-03-16,ATM_0104,Farwaniya,4761.59,1490.82,291.16,2570.0,6218.5,0,replenish; data_gap (estimated)
2020-03-16,ATM_0117,Kuwait City,13016.08,1021.56,27.17,0.0,12132.57,0,
2020-03-16,ATM_0165,Kuwait City,4896.26,1024.79,16.1,0.0,3915.02,0,
2020-03-16,ATM_0171,Kuwait City,23142.65,625.17,5.0,0.0,22281.49,0,
2020-03-16,ATM_0216,Hawalli,33965.39,800.17,33.11,0.0,33442.62,0,
2020-03-16,ATM_0225,Farwaniya,29490.53,684.51,5.0,0.0,29022.89,0,
2020-03-16,ATM_0230,Ahmadi,6618.66,1316.56,18.36,2540.0,7912.67,0,replenish
2020-03-16,ATM_0249,Ahmadi,4383.17,947.56,19.48,1580.0,5084.99,0,replenish
2020-03-17,ATM_0023,Kuwait City,5735.91,1008.88,93.41,0.0,4837.38,0,data_gap (estimated)
2020-03-17,ATM_0049,Farwaniya,38240.91,865.93,36.72,0.0,37348.11,0,
2020-03-17,ATM_0104,Farwaniya,6218.5,1194.75,30.95,1030.0,6085.4,0,replenish
2020-03-17,ATM_0117,Kuwait City,12132.57,1195.74,10.0,0.0,10792.34,0,
2020-03-17,ATM_0165,Kuwait City,3915.02,698.05,0.0,1120.0,4283.75,0,replenish
2020-03-17,ATM_0171,Kuwait City,22281.49,930.49,30.01,0.0,21076.36,0,
2020-03-17,ATM_0216,Hawalli,33442.62,1089.5,5.0,0.0,31876.89,0,
2020-03-17,ATM_0225,Farwaniya,29022.89,580.54,24.12,0.0,28801.28,0,
2020-03-17,ATM_0230,Ahmadi,7912.67,1601.16,301.82,0.0,6638.74,0,data_gap (estimated)
2020-03-17,ATM_0249,Ahmadi,5084.99,613.7,0.0,0.0,4450.41,0,
2020-03-18,ATM_0023,Kuwait City,4837.38,1109.16,16.73,1860.0,5614.84,0,replenish
2020-03-18,ATM_0049,Farwaniya,37348.11,991.18,15.57,0.0,35870.69,0,
2020-03-18,ATM_0104,Farwaniya,6085.4,946.03,15.43,910.0,6019.7,0,replenish
2020-03-18,ATM_0117,Kuwait City,10792.34,1104.07,0.0,0.0,9550.27,0,
2020-03-18,ATM_0165,Kuwait City,4283.75,982.2,12.76,0.0,3306.19,0,
2020-03-18,ATM_0171,Kuwait City,21076.36,906.43,14.68,0.0,20091.59,0,
2020-03-18,ATM_0216,Hawalli,31876.89,717.1,18.9,0.0,31536.24,0,
2020-03-18,ATM_0225,Farwaniya,28801.28,971.71,24.4,0.0,27450.77,0,
2020-03-18,ATM_0230,Ahmadi,6638.74,1391.29,23.23,2500.0,7768.19,0,replenish
2020-03-18,ATM_0249,Ahmadi,4450.41,1005.15,11.93,1540.0,5052.6,0,replenish
2020-03-19,ATM_0023,Kuwait City,5614.84,777.49,15.0,0.0,4817.99,0,
2020-03-19,ATM_0049,Farwaniya,35870.69,1143.29,20.97,0.0,34298.96,0,
2020-03-19,ATM_0104,Farwaniya,6019.7,1766.95,20.65,1910.0,6212.86,0,replenish
2020-03-19,ATM_0117,Kuwait City,9550.27,771.64,10.0,0.0,8772.4,0,
2020-03-19,ATM_0165,Kuwait City,3306.19,558.49,6.57,1520.0,4258.52,0,replenish
2020-03-19,ATM_0171,Kuwait City,20091.59,942.05,0.0,0.0,18942.82,0,
2020-03-19,ATM_0216,Hawalli,31536.24,929.13,30.31,0.0,30647.55,0,
2020-03-19,ATM_0225,Farwaniya,27450.77,723.6,5.0,0.0,26419.81,0,
2020-03-19,ATM_0230,Ahmadi,7768.19,1262.51,18.75,1200.0,7723.49,0,replenish
2020-03-19,ATM_0249,Ahmadi,5052.6,1054.37,18.76,0.0,4050.05,0,
2020-03-20,ATM_0023,Kuwait City,4817.99,1286.73,33.56,1790.0,5279.85,0,replenish
2020-03-20,ATM_0049,Farwaniya,34298.96,1187.53,33.15,0.0,33379.47,0,
2020-03-20,ATM_0104,Farwaniya,6212.86,1149.15,18.4,1100.0,6098.6,0,replenish
2020-03-20,ATM_0117,Kuwait City,8772.4,1700.42,36.19,0.0,7145.64,0,
2020-03-20,ATM_0165,Kuwait City,4258.52,944.8,6.35,910.0,4172.99,0,replenish
2020-03-20,ATM_0171,Kuwait City,18942.82,885.12,37.55,0.0,18326.05,0,
2020-03-20,ATM_0216,Hawalli,30647.55,932.81,19.11,0.0,30048.29,0,
2020-03-20,ATM_0225,Farwaniya,26419.81,1014.78,25.29,0.0,25391.86,0,
2020-03-20,ATM_0230,Ahmadi,7723.49,1894.16,29.91,1860.0,7688.42,0,replenish
2020-03-20,ATM_0249,Ahmadi,4050.05,968.04,11.69,1800.0,4886.74,0,replenish
2020-03-21,ATM_0023,Kuwait City,5279.85,1203.98,196.28,1100.0,5391.18,0,replenish; data_gap (estimated)
2020-03-21,ATM_0049,Farwaniya,33379.47,1201.57,17.49,0.0,32042.27,0,
2020-03-21,ATM_0104,Farwaniya,6098.6,2285.99,26.98,2480.0,6289.3,0,replenish
2020-03-21,ATM_0117,Kuwait City,7145.64,1584.17,24.86,0.0,5647.55,0,
2020-03-21,ATM_0165,Kuwait City,4172.99,1020.68,18.39,1090.0,4316.97,0,replenish
2020-03-21,ATM_0171,Kuwait City,18326.05,1003.89,0.0,0.0,17393.3,0,
2020-03-21,ATM_0216,Hawalli,30048.29,943.08,0.0,0.0,28810.91,0,
2020-03-21,ATM_0225,Farwaniya,25391.86,1021.01,12.39,0.0,24681.0,0,
2020-03-21,ATM_0230,Ahmadi,7688.42,1641.47,30.43,1550.0,7701.4,0,replenish
2020-03-21,ATM_0249,Ahmadi,4886.74,843.81,0.0,0.0,4047.14,0,
2020-03-22,ATM_0023,Kuwait City,5391.18,1275.18,15.28,1270.0,5347.37,0,replenish
2020-03-22,ATM_0049,Farwaniya,32042.27,1256.75,16.3,0.0,31089.37,0,
2020-03-22,ATM_0104,Farwaniya,6289.3,1208.34,39.57,0.0,5119.33,0,
2020-03-22,ATM_0117,Kuwait City,5647.55,1394.97,195.01,1800.0,6338.68,0,replenish; data_gap (estimated)
2020-03-22,ATM_0165,Kuwait City,4316.97,1283.62,0.0,1310.0,4311.66,0,replenish
2020-03-22,ATM_0171,Kuwait City,17393.3,1233.4,5.0,0.0,15946.73,0,
2020-03-22,ATM_0216,Hawalli,28810.91,1157.11,15.36,0.0,27426.94,0,
2020-03-22,ATM_0225,Farwaniya,24681.0,1039.53,23.29,0.0,23979.49,0,
2020-03-22,ATM_0230,Ahmadi,7701.4,1937.23,17.01,1850.0,7703.91,0,replenish
2020-03-22,ATM_0249,Ahmadi,4047.14,891.31,15.15,1630.0,4765.29,0,replenish
2020-03-23,ATM_0023,Kuwait City,5347.37,1858.62,36.92,1970.0,5577.58,0,replenish
2020-03-23,ATM_0049,Farwaniya,31089.37,1232.58,169.68,0.0,29789.63,0,data_gap (estimated)
2020-03-23,ATM_0104,Farwaniya,5119.33,1065.88,5.0,2130.0,6263.51,0,replenish
2020-03-23,ATM_0117,Kuwait City,6338.68,1442.1,233.4,1100.0,6251.14,0,replenish; data_gap (estimated)
2020-03-23,ATM_0165,Kuwait City,4311.66,962.8,15.0,990.0,4407.45,0,replenish
2020-03-23,ATM_0171,Kuwait City,15946.73,1328.67,29.14,0.0,14578.18,0,
2020-03-23,ATM_0216,Hawalli,27426.94,934.89,5.25,0.0,26505.1,0,
2020-03-23,ATM_0225,Farwaniya,23979.49,954.65,85.95,0.0,22876.27,0,data_gap (estimated)
2020-03-23,ATM_0230,Ahmadi,7703.91,1554.14,5.11,1450.0,7602.45,0,replenish
2020-03-23,ATM_0249,Ahmadi,4765.29,731.49,5.0,740.0,4841.17,0,replenish
2020-03-24,ATM_0023,Kuwait City,5577.58,1021.56,25.35,0.0,4606.2,0,
2020-03-24,ATM_0049,Farwaniya,29789.63,1210.94,19.38,0.0,28521.18,0,
2020-03-24,ATM_0104,Farwaniya,6263.51,1265.18,47.99,0.0,5017.68,0,
2020-03-24,ATM_0117,Kuwait City,6251.14,1303.84,29.64,1130.0,6093.67,0,replenish
2020-03-24,ATM_0165,Kuwait City,4407.45,1194.81,23.23,1120.0,4290.96,0,replenish
2020-03-24,ATM_0171,Kuwait City,14578.18,1049.36,56.04,0.0,13496.56,0,data_gap (estimated)
2020-03-24,ATM_0216,Hawalli,26505.1,979.88,18.79,0.0,25411.58,0,
2020-03-24,ATM_0225,Farwaniya,22876.27,1508.25,16.99,0.0,21292.65,0,
2020-03-24,ATM_0230,Ahmadi,7602.45,2060.24,45.23,2020.0,7585.56,0,replenish
2020-03-24,ATM_0249,Ahmadi,4841.17,1130.77,29.15,960.0,4767.71,0,replenish
2020-03-25,ATM_0023,Kuwait City,4606.2,1343.75,28.4,2040.0,5256.23,0,replenish
2020-03-25,ATM_0049,Farwaniya,28521.18,1246.65,15.0,0.0,27037.08,0,
2020-03-25,ATM_0104,Farwaniya,5017.68,1143.75,10.0,2260.0,6221.08,0,replenish
2020-03-25,ATM_0117,Kuwait City,6093.67,1626.78,25.61,1570.0,5980.47,0,replenish
2020-03-25,ATM_0165,Kuwait City,4290.96,1271.01,5.0,1370.0,4432.74,0,replenish
2020-03-25,ATM_0171,Kuwait City,13496.56,1253.43,10.0,0.0,12406.74,0,
2020-03-25,ATM_0216,Hawalli,25411.58,1338.06,21.06,0.0,23831.92,0,
2020-03-25,ATM_0225,Farwaniya,21292.65,1440.88,15.0,0.0,20093.68,0,
2020-03-25,ATM_0230,Ahmadi,7585.56,1548.8,16.84,0.0,6139.72,0,
2020-03-25,ATM_0249,Ahmadi,4767.71,1359.22,38.24,1220.0,4735.35,0,replenish
2020-03-26,ATM_0023,Kuwait City,5256.23,1012.14,18.76,970.0,5222.91,0,replenish
2020-03-26,ATM_0049,Farwaniya,27037.08,1277.02,10.0,0.0,25804.49,0,
2020-03-26,ATM_0104,Farwaniya,6221.08,1122.32,5.0,1050.0,6076.95,0,replenish
2020-03-26,ATM_0117,Kuwait City,5980.47,1390.82,24.21,1500.0,6175.43,0,replenish
2020-03-26,ATM_0165,Kuwait City,4432.74,516.11,0.0,0.0,3911.02,0,
2020-03-26,ATM_0171,Kuwait City,12406.74,885.26,12.11,0.0,11529.0,0,
2020-03-26,ATM_0216,Hawalli,23831.92,851.23,32.58,0.0,23316.9,0,
2020-03-26,ATM_0225,Farwaniya,20093.68,985.08,10.12,0.0,19266.31,0,
2020-03-26,ATM_0230,Ahmadi,6139.72,1673.32,20.0,3090.0,7666.25,0,replenish
2020-03-26,ATM_0249,Ahmadi,4735.35,1294.69,10.0,1280.0,4716.02,0,replenish
2020-03-27,ATM_0023,Kuwait City,5222.91,1355.26,36.6,1420.0,5259.37,0,replenish
2020-03-27,ATM_0049,Farwaniya,25804.49,1131.6,36.56,0.0,24972.0,0,
2020-03-27,ATM_0104,Farwaniya,6076.95,1472.66,10.1,1540.0,6213.89,0,replenish
2020-03-27,ATM_0117,Kuwait City,6175.43,1033.65,5.0,970.0,6082.18,0,replenish
2020-03-27,ATM_0165,Kuwait City,3911.02,1005.32,17.28,1390.0,4364.81,0,replenish
2020-03-27,ATM_0171,Kuwait City,11529.0,1213.17,32.68,0.0,10288.24,0,
2020-03-27,ATM_0216,Hawalli,23316.9,1031.71,23.18,0.0,22530.72,0,
2020-03-27,ATM_0225,Farwaniya,19266.31,1246.68,20.93,0.0,17818.95,0,
